,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,1905.9269278195486,685.4511278195489,0.7916513233082707,0.9917293233082707,0.5644611528822056,0.5638345864661655,0.5756300751879699,0.996,0.6409999999999999,0.978,0.02884611528822059,0.20007799999999998,energy,1.0,1.0,1.0,0.6000000000000001,Product,Art
1,Detector Tree,350.5,1405.5926240601502,1394.9156390977444,0.7999832541353383,0.9917293233082707,0.5644611528822056,0.5638345864661655,0.5756300751879699,0.996,0.6409999999999999,0.978,0.02884611528822059,0.19174606917293233,energy,1.0,1.0,1.0,0.6000000000000001,Product,Art
0,Base Tree,350.5,2066.5191052631576,730.704260651629,0.7653247368421053,0.9843107769423559,0.6399749373433584,0.6393483709273183,0.6497894736842106,0.996,0.6409999999999999,0.978,0.052167418546365966,0.2189860401002506,energy,1.0,1.0,1.0,0.7000000000000001,Product,Art
1,Detector Tree,350.5,1503.2976315789474,1496.2617794486214,0.7744724210526316,0.9843107769423559,0.6399749373433584,0.6393483709273183,0.6497894736842106,0.996,0.6409999999999999,0.978,0.052167418546365966,0.20983835588972427,energy,1.0,1.0,1.0,0.7000000000000001,Product,Art
0,Base Tree,350.5,2324.1300245614034,739.7243107769424,0.7230934385964913,0.9828320802005012,0.7644360902255639,0.7638095238095238,0.7687508771929825,0.996,0.6409999999999999,0.978,0.03126015037593989,0.25973864160401,energy,1.0,1.0,1.0,0.8,Product,Art
1,Detector Tree,350.5,1660.0292807017543,1663.8370175438595,0.7335496982456141,0.9828320802005012,0.7644360902255639,0.7638095238095238,0.7687508771929825,0.996,0.6409999999999999,0.978,0.03126015037593989,0.24928238195488722,energy,1.0,1.0,1.0,0.8,Product,Art
0,Base Tree,350.5,2535.602768295739,755.9298245614035,0.6884257756892231,0.9801754385964911,0.86734335839599,0.8667167919799499,0.8664062656641605,0.996,0.6409999999999999,0.978,0.03474110275689227,0.2917496629072681,energy,1.0,1.0,1.0,0.9,Product,Art
1,Detector Tree,350.5,1788.6902550125312,1802.320275689223,0.6999562446115288,0.9801754385964911,0.86734335839599,0.8667167919799499,0.8664062656641605,0.996,0.6409999999999999,0.978,0.03474110275689227,0.2802191939849623,energy,1.0,1.0,1.0,0.9,Product,Art
0,Base Tree,350.5,2824.8999999999996,771.218045112782,0.6409999999999999,0.9776691729323308,1.0,1.0,1.0,0.996,0.6409999999999999,0.978,0.0,0.3366691729323309,energy,1.0,1.0,1.0,1.0,Product,Art
1,Detector Tree,350.5,1964.7,1980.8834586466166,0.654,0.9776691729323308,1.0,1.0,1.0,0.996,0.6409999999999999,0.978,0.0,0.3236691729323308,energy,1.0,1.0,1.0,1.0,Product,Art
